duration_months,credit_amount,installment_rate,residence_since,age,existing_credits,num_dependents,checking_status,credit_history,purpose,savings_status,employment,personal_status,other_parties,property_magnitude,other_payment_plans,housing,job,telephone,foreign_worker,credit_risk
0.9655566618566283,-0.10190923069730519,0.3979520281511818,1.3344913643163705,0.6253119773042267,0.3999383953886557,1.166542793776225,1,3,7,1,2,3,0,1,0,1,2,1,0,1
-1.033323577281052,-1.3241718644434437,0.3979520281511818,1.3344913643163705,-1.6387999938783002,0.3999383953886557,1.166542793776225,3,1,6,0,4,0,1,3,2,0,1,1,0,1
-0.1070132225587124,-1.3365950362689454,-0.4805292701957982,-1.3011071168877844,-0.3279983263515741,-0.4947783728186277,1.166542793776225,0,2,5,0,1,3,1,1,0,0,1,1,0,0
0.03924630713428859,0.5385940138489144,-0.4805292701957982,1.3344913643163705,-1.2217267360288875,-1.389495141025911,-1.286754354018149,3,3,7,1,3,0,0,0,2,2,2,0,0,0
-1.3745958132313876,-1.0533467186475083,-1.3590105685427782,-1.3011071168877844,0.08907493149783874,-0.4947783728186277,1.166542793776225,2,2,6,1,2,2,1,2,2,1,2,1,0,1
-1.2770894601027203,-1.2746566510246586,0.3979520281511818,1.3344913643163705,1.638204174938515,-0.4947783728186277,-1.286754354018149,0,1,6,2,0,1,2,1,2,2,3,1,0,1
1.3068288978069638,1.1950699078850646,-1.3590105685427782,-1.3011071168877844,-1.0429810540934248,1.2946551635959391,-0.06010578012096208,1,2,0,2,2,3,0,2,2,0,3,0,0,1
0.7705439555992936,0.8576920558810847,1.2764333264981618,-0.4225742898197327,-0.08967075043762392,1.2946551635959391,1.166542793776225,1,0,4,0,2,4,0,0,2,0,3,1,0,1
-0.30202592881604706,0.6165050485831317,-0.4805292701957982,-1.3011071168877844,-0.030088856459136365,1.2946551635959391,1.166542793776225,2,2,1,1,4,1,0,0,2,1,2,1,0,1
-0.4970386350733817,-0.5716825995844881,-0.4805292701957982,1.3344913643163705,1.399876599024565,1.2946551635959391,1.166542793776225,1,2,1,0,3,2,0,0,2,0,3,1,0,1
0.9655566618566283,0.15525042609057846,-1.3590105685427782,-0.4225742898197327,0.20823871945481384,-1.389495141025911,-1.286754354018149,1,4,0,0,2,1,1,0,2,1,2,1,0,0
-1.5208553429243887,0.39803469833752453,-0.4805292701957982,-1.3011071168877844,-0.208834538394599,0.3999383953886557,-1.286754354018149,2,3,9,4,4,4,1,0,2,0,2,0,0,1
1.5505947806286322,0.36750919042343483,1.2764333264981618,-0.4225742898197327,1.5190403869815399,-1.389495141025911,-0.06010578012096208,1,3,6,0,3,2,1,1,0,2,2,0,0,0
1.453088427499965,0.25410337904492714,-1.3590105685427782,1.3344913643163705,-0.44716211430854924,-1.389495141025911,-0.06010578012096208,0,1,5,0,3,3,1,0,2,1,2,1,0,1
1.2580757212426301,-0.6375254102596467,1.2764333264981618,-0.4225742898197327,-0.14925264441611147,1.2946551635959391,-0.06010578012096208,3,2,9,2,2,1,0,2,1,1,2,0,0,1
0.5267780727776252,-0.41479568681672474,-0.4805292701957982,-1.3011071168877844,-0.9833991601149372,-1.389495141025911,1.166542793776225,0,2,9,3,2,4,0,2,2,1,1,0,0,1
-0.15576639912304607,0.7004501953468784,0.3979520281511818,-0.4225742898197327,1.1019671291321271,1.2946551635959391,-0.06010578012096208,0,2,2,0,3,3,0,0,0,1,2,0,0,1
-0.44828545850904805,-1.1497150372367566,-1.3590105685427782,-0.4225742898197327,0.982803341175152,-1.389495141025911,-1.286754354018149,1,2,5,0,3,2,2,0,0,0,1,1,0,1
1.3068288978069638,-0.9266303660273917,1.2764333264981618,0.4559585372483189,1.2807128110675898,1.2946551635959391,1.166542793776225,2,1,2,2,4,0,0,1,2,1,3,1,1,1
1.014309838420962,-0.9827121131253704,0.3979520281511818,1.3344913643163705,-0.745071584200987,0.3999383953886557,1.166542793776225,0,3,3,1,3,0,0,2,0,1,3,1,0,0
-0.009506869430045079,-0.07866015199529501,-1.3590105685427782,0.4559585372483189,-1.519636205921325,-1.389495141025911,-0.06010578012096208,0,2,6,2,1,0,0,0,2,1,3,1,0,1
-0.2532727522517134,-0.883149264638136,0.3979520281511818,1.3344913643163705,1.638204174938515,-0.4947783728186277,-1.286754354018149,0,3,3,0,3,3,2,0,2,1,3,1,0,0
0.5267780727776252,0.5898839660999139,1.2764333264981618,-0.4225742898197327,1.5786222809600274,-1.389495141025911,-0.06010578012096208,0,2,5,0,4,2,0,1,2,1,3,0,0,1
-1.325842636667054,1.423833743357516,1.2764333264981618,-0.4225742898197327,1.5786222809600274,0.3999383953886557,1.166542793776225,0,2,0,0,1,3,1,1,2,1,1,0,0,0
1.3555820743712976,0.4372564265294654,-0.4805292701957982,-1.3011071168877844,0.7444757652612018,-1.389495141025911,1.166542793776225,0,0,7,0,0,3,0,3,1,0,3,1,0,1
-1.618361696053056,0.30539333129592666,1.2764333264981618,0.4559585372483189,0.6848938712827143,1.2946551635959391,-0.06010578012096208,1,3,9,3,2,4,0,2,2,1,1,1,0,0
-0.887064047588051,-0.07901509976173791,-0.4805292701957982,-1.3011071168877844,0.14865682547632628,0.3999383953886557,-1.286754354018149,0,2,5,1,3,1,0,2,2,0,3,0,0,1
0.8192971321636272,-0.11841430183690022,0.3979520281511818,1.3344913643163705,0.20823871945481384,1.2946551635959391,1.166542793776225,2,2,9,2,0,1,1,2,2,0,2,1,0,1
-0.887064047588051,-1.0366641736246918,-1.3590105685427782,-1.3011071168877844,0.6848938712827143,1.2946551635959391,-1.286754354018149,3,1,2,2,0,3,0,0,0,0,2,0,0,1
0.2830121899559569,1.5136355282675706,-1.3590105685427782,-1.3011071168877844,0.446566295368764,-0.4947783728186277,-1.286754354018149,3,1,6,1,4,4,1,2,2,2,3,1,0,1
1.2093225446782965,1.425785956072952,1.2764333264981618,-0.4225742898197327,0.08907493149783874,-0.4947783728186277,-1.286754354018149,0,2,8,1,3,1,0,1,2,1,2,0,0,1
0.5755312493419589,1.4987277220769686,-0.4805292701957982,1.3344913643163705,1.5190403869815399,0.3999383953886557,-1.286754354018149,1,3,1,0,1,2,0,2,2,0,2,0,1,1
0.08799948369862225,-0.25719887851607554,-1.3590105685427782,-0.4225742898197327,-0.8642353721579621,0.3999383953886557,-1.286754354018149,0,1,10,0,3,0,1,2,2,1,2,0,0,1
-0.5457918116377154,1.4408712361467753,-1.3590105685427782,0.4559585372483189,0.2678206134333014,-1.389495141025911,-0.06010578012096208,0,3,9,3,1,4,0,1,2,1,3,0,0,0
0.1367526602629559,-1.1656876867266872,0.3979520281511818,-0.4225742898197327,0.7444757652612018,-1.389495141025911,1.166542793776225,1,2,1,0,1,0,2,3,2,0,3,0,0,1
-1.1308299304097194,-0.32002463317646945,-1.3590105685427782,1.3344913643163705,1.5190403869815399,-1.389495141025911,-0.06010578012096208,3,2,7,2,2,2,0,0,2,0,2,0,0,1
1.3555820743712976,-0.5716825995844881,-0.4805292701957982,-1.3011071168877844,-0.8642353721579621,-0.4947783728186277,-1.286754354018149,0,2,4,0,0,4,1,0,2,1,2,1,0,0
-0.594544988202049,1.4504548258407337,-0.4805292701957982,1.3344913643163705,1.2211309170891023,1.2946551635959391,-0.06010578012096208,3,4,4,3,1,4,0,3,0,0,1,1,0,1
-1.6671148726173897,0.4910310131455653,0.3979520281511818,-0.4225742898197327,0.446566295368764,-1.389495141025911,-1.286754354018149,2,2,8,0,4,1,1,0,2,0,1,0,1,1
-1.472102166360055,-0.6263445556166952,0.3979520281511818,1.3344913643163705,0.029493037519351187,0.3999383953886557,-0.06010578012096208,3,1,4,0,1,3,0,3,2,0,2,1,0,1
-0.2532727522517134,-0.5759419727818029,1.2764333264981618,-0.4225742898197327,-0.030088856459136365,1.2946551635959391,1.166542793776225,1,2,2,1,4,0,0,2,2,1,3,1,0,1
0.9655566618566283,-0.8554633388555896,-1.3590105685427782,0.4559585372483189,0.8040576592396893,1.2946551635959391,-1.286754354018149,1,2,4,0,0,4,0,0,2,2,2,0,0,1
0.4292717196489579,-1.1000223499347501,0.3979520281511818,-0.4225742898197327,-1.1621448420504,-1.389495141025911,-1.286754354018149,0,1,8,2,1,1,0,0,2,1,3,1,0,1
0.4780248962132916,1.1082851789897747,-1.3590105685427782,-0.4225742898197327,0.9232214471966644,1.2946551635959391,-1.286754354018149,2,3,5,0,0,2,1,2,2,1,1,0,0,0
-1.3745958132313876,-1.685686164565541,1.2764333264981618,-1.3011071168877844,0.5657300833257392,1.2946551635959391,-1.286754354018149,2,4,8,2,2,0,0,3,2,0,3,0,0,0
-0.9358172241523847,0.5526144506234091,1.2764333264981618,-1.3011071168877844,1.0423852351536396,0.3999383953886557,-0.06010578012096208,2,3,4,2,2,4,1,0,2,1,1,0,0,1
-1.325842636667054,-0.8879410594851153,-1.3590105685427782,-1.3011071168877844,-0.8642353721579621,0.3999383953886557,-0.06010578012096208,2,3,9,1,2,3,0,1,1,2,3,1,0,0
-0.3507791053803807,1.1950699078850646,-1.3590105685427782,0.4559585372483189,-0.44716211430854924,1.2946551635959391,1.166542793776225,1,1,6,1,4,1,0,1,2,2,2,1,0,1
-0.7895576944593837,1.3581684065655788,-0.4805292701957982,0.4559585372483189,-1.1025629480719124,0.3999383953886557,1.166542793776225,2,1,1,2,1,4,0,1,2,1,2,1,0,1
-1.6671148726173897,1.39011370554544,1.2764333264981618,-0.4225742898197327,0.982803341175152,1.2946551635959391,1.166542793776225,2,1,10,0,2,0,0,1,2,0,1,1,0,1
0.23425901339162325,-1.506082594745432,1.2764333264981618,1.3344913643163705,-0.208834538394599,0.3999383953886557,-0.06010578012096208,1,1,0,1,2,0,0,1,2,1,2,1,0,0
-1.4233489897957214,0.6259111643938686,-0.4805292701957982,0.4559585372483189,-0.9238172661364497,-1.389495141025911,-0.06010578012096208,1,1,1,0,4,3,2,3,2,2,0,1,0,1
0.23425901339162325,-0.5322833975093259,-0.4805292701957982,-1.3011071168877844,1.3402947050460774,0.3999383953886557,1.166542793776225,1,3,5,0,4,3,0,1,2,0,2,0,0,0
1.014309838420962,-1.60120859615213,0.3979520281511818,-0.4225742898197327,1.2807128110675898,0.3999383953886557,1.166542793776225,0,3,7,0,4,4,1,3,1,0,0,1,0,0
-1.033323577281052,-1.482123620510536,-0.4805292701957982,-1.3011071168877844,1.1615490231106147,0.3999383953886557,-1.286754354018149,0,4,9,4,1,0,0,2,2,1,2,0,0,1
1.3555820743712976,-0.9065758172233677,-0.4805292701957982,0.4559585372483189,-1.1025629480719124,1.2946551635959391,1.166542793776225,1,1,5,3,2,4,0,1,2,1,0,1,0,1
0.9168034852922945,-0.37042721601136175,-0.4805292701957982,0.4559585372483189,-0.6854896902224994,-1.389495141025911,1.166542793776225,2,2,8,0,4,1,2,0,2,0,2,0,0,1
0.8192971321636272,0.30734554401136266,1.2764333264981618,-1.3011071168877844,0.14865682547632628,1.2946551635959391,-1.286754354018149,0,2,4,2,2,4,0,2,2,1,2,1,0,0
-0.7408045178950501,1.1404079518528574,-0.4805292701957982,-1.3011071168877844,1.5190403869815399,-0.4947783728186277,1.166542793776225,1,1,8,0,3,4,0,0,2,1,3,0,0,1
-0.594544988202049,-1.2128957396635935,-1.3590105685427782,-0.4225742898197327,1.1615490231106147,-1.389495141025911,-0.06010578012096208,0,3,3,1,2,1,0,2,2,1,2,0,0,0
1.3555820743712976,0.8710025971226936,1.2764333264981618,-0.4225742898197327,-1.519636205921325,0.3999383953886557,-1.286754354018149,1,3,9,1,0,3,0,2,2,0,3,0,0,0
0.5267780727776252,-1.593754693056829,-0.4805292701957982,-0.4225742898197327,0.14865682547632628,-0.4947783728186277,-1.286754354018149,1,1,10,2,2,0,0,0,2,0,3,0,0,1
0.5755312493419589,1.1503464893132587,-1.3590105685427782,-1.3011071168877844,0.14865682547632628,0.3999383953886557,-1.286754354018149,0,1,5,0,3,3,0,2,2,1,1,0,1,1
-0.3507791053803807,-1.697044493091714,0.3979520281511818,-0.4225742898197327,-1.4600543119428375,1.2946551635959391,-1.286754354018149,2,3,5,0,2,3,0,1,2,0,2,1,1,0
1.1118161915496292,-1.570150666588376,-1.3590105685427782,-1.3011071168877844,-1.1621448420504,-0.4947783728186277,1.166542793776225,0,1,6,4,3,2,0,0,1,2,2,0,0,1
-1.033323577281052,-1.1859197094139329,-1.3590105685427782,-0.4225742898197327,-0.208834538394599,-1.389495141025911,-1.286754354018149,3,1,8,1,3,4,0,0,2,1,2,1,0,0
1.5993479571929659,1.615150589470241,-0.4805292701957982,-0.4225742898197327,1.0423852351536396,0.3999383953886557,-0.06010578012096208,3,2,8,3,3,1,0,3,2,1,3,1,0,1
-1.6671148726173897,-0.1475200186852183,0.3979520281511818,-0.4225742898197327,-1.6983818878567878,0.3999383953886557,1.166542793776225,3,1,2,0,3,4,0,0,2,2,0,1,0,1
0.5755312493419589,-0.759804915799227,-0.4805292701957982,0.4559585372483189,-0.030088856459136365,-1.389495141025911,1.166542793776225,3,2,9,3,4,3,0,0,2,1,0,1,0,0
-0.6432981647663827,0.10129836559125711,-1.3590105685427782,0.4559585372483189,0.2678206134333014,0.3999383953886557,1.166542793776225,0,2,7,2,0,3,0,2,2,0,2,1,1,1
0.03924630713428859,-0.6206653913536088,-1.3590105685427782,-1.3011071168877844,0.446566295368764,-0.4947783728186277,-1.286754354018149,1,1,6,2,1,4,0,2,2,0,3,1,0,1
-0.9358172241523847,0.353843701415383,1.2764333264981618,1.3344913643163705,-0.745071584200987,-0.4947783728186277,-1.286754354018149,1,3,7,0,3,2,2,0,2,1,1,0,0,0
1.3555820743712976,-1.1529095671347427,-0.4805292701957982,-1.3011071168877844,0.6848938712827143,1.2946551635959391,1.166542793776225,0,2,2,4,3,4,0,2,2,0,2,1,0,1
0.6242844259062925,0.5689420478797826,0.3979520281511818,-1.3011071168877844,1.1615490231106147,1.2946551635959391,1.166542793776225,2,1,0,1,2,3,0,2,2,0,1,1,1,0
-1.6671148726173897,-1.4675707620863767,-0.4805292701957982,-0.4225742898197327,-1.5792180998998127,-1.389495141025911,-0.06010578012096208,0,4,3,0,4,1,0,1,2,1,2,1,0,1
-0.44828545850904805,-1.6407852721105138,1.2764333264981618,-1.3011071168877844,1.2211309170891023,0.3999383953886557,1.166542793776225,0,2,8,0,3,2,0,2,2,0,2,1,0,1
-1.5208553429243887,-1.48141372497765,-1.3590105685427782,1.3344913643163705,-1.1025629480719124,-0.4947783728186277,1.166542793776225,0,2,1,0,3,4,1,1,1,0,2,1,1,1
0.7705439555992936,-1.5341234682944211,1.2764333264981618,-0.4225742898197327,0.14865682547632628,-1.389495141025911,1.166542793776225,2,1,2,2,0,2,0,0,2,0,0,1,0,0
1.3555820743712976,1.1329540487575565,-0.4805292701957982,-1.3011071168877844,-0.745071584200987,1.2946551635959391,-1.286754354018149,0,3,9,2,4,1,0,0,2,0,3,1,0,1
-1.1308299304097194,0.43299705333215055,-1.3590105685427782,-0.4225742898197327,0.6253119773042267,1.2946551635959391,1.166542793776225,0,1,0,2,2,1,2,2,0,1,3,1,0,1
-1.2770894601027203,-0.9835994825414778,0.3979520281511818,0.4559585372483189,-0.6259077962440118,0.3999383953886557,1.166542793776225,0,1,10,0,3,3,0,3,2,2,2,0,0,1
-1.6671148726173897,1.7234096582353267,0.3979520281511818,0.4559585372483189,-1.6983818878567878,0.3999383953886557,1.166542793776225,1,1,9,0,3,1,0,0,2,1,2,0,0,1
-0.3995322819447144,0.8243269658354517,0.3979520281511818,1.3344913643163705,-1.40047241796435,-0.4947783728186277,1.166542793776225,2,4,8,1,2,3,0,0,2,1,1,0,1,0
0.7217907790349599,0.9261969748045651,1.2764333264981618,-1.3011071168877844,-0.8046534781794745,-1.389495141025911,-0.06010578012096208,0,1,0,0,0,0,2,1,2,0,3,0,0,0
0.2830121899559569,0.3140895515737778,0.3979520281511818,0.4559585372483189,0.14865682547632628,0.3999383953886557,1.166542793776225,1,1,1,3,1,4,0,1,2,0,1,1,1,1
0.38051854308462424,1.1455546944662796,1.2764333264981618,-0.4225742898197327,1.1019671291321271,0.3999383953886557,1.166542793776225,3,2,3,2,2,4,2,0,2,1,2,0,0,1
1.0630630149852955,-1.5374954720756289,1.2764333264981618,0.4559585372483189,-0.208834538394599,-1.389495141025911,-0.06010578012096208,1,3,8,4,1,3,0,2,2,0,2,0,0,0
0.6242844259062925,0.9313437174179872,-1.3590105685427782,-1.3011071168877844,-0.030088856459136365,0.3999383953886557,-0.06010578012096208,1,4,8,2,3,1,1,1,2,0,3,0,0,0
0.5267780727776252,1.6378672465225868,1.2764333264981618,-0.4225742898197327,-1.3408905239858624,1.2946551635959391,-0.06010578012096208,1,2,0,2,3,1,2,1,0,1,2,1,1,1
-0.887064047588051,-0.0930355365362326,1.2764333264981618,-0.4225742898197327,1.1615490231106147,-1.389495141025911,1.166542793776225,2,1,5,1,0,4,0,3,0,0,3,0,0,1
1.3555820743712976,1.3808850636179246,-1.3590105685427782,1.3344913643163705,-0.6259077962440118,-1.389495141025911,1.166542793776225,1,2,0,3,1,0,0,2,0,1,1,1,0,1
0.38051854308462424,-0.7092248590811132,0.3979520281511818,1.3344913643163705,-1.40047241796435,-0.4947783728186277,-0.06010578012096208,1,2,1,1,4,1,0,1,2,1,3,1,0,1
0.9168034852922945,1.3093630886796794,1.2764333264981618,-1.3011071168877844,-0.6259077962440118,-0.4947783728186277,-1.286754354018149,2,1,5,0,3,4,0,0,0,1,3,1,0,0
-1.6671148726173897,1.2967624429709566,1.2764333264981618,0.4559585372483189,0.5061481893472516,1.2946551635959391,-1.286754354018149,1,2,6,0,0,0,0,1,2,1,3,1,0,0
-1.2770894601027203,0.0004931999214724946,-1.3590105685427782,-0.4225742898197327,-0.3875802203300617,1.2946551635959391,-0.06010578012096208,1,1,3,3,3,4,2,0,0,0,3,0,1,1
-0.05826004599437874,0.339290842991224,0.3979520281511818,-0.4225742898197327,-0.08967075043762392,-0.4947783728186277,-0.06010578012096208,0,1,3,2,4,0,0,1,2,0,3,1,1,1
0.1367526602629559,1.0128042298166335,1.2764333264981618,0.4559585372483189,-1.4600543119428375,0.3999383953886557,-0.06010578012096208,0,3,9,3,3,1,1,1,1,0,2,1,1,0
-0.009506869430045079,0.7712622747522376,-0.4805292701957982,1.3344913643163705,1.399876599024565,1.2946551635959391,-0.06010578012096208,0,4,4,2,1,4,0,1,2,0,1,1,0,0
-1.325842636667054,-1.0643500994072383,0.3979520281511818,0.4559585372483189,-0.5067440082870368,1.2946551635959391,1.166542793776225,1,1,10,1,0,4,0,1,1,1,2,0,0,0
-0.8383108710237174,-1.6315566301829982,-0.4805292701957982,0.4559585372483189,0.20823871945481384,-1.389495141025911,1.166542793776225,3,4,7,1,1,2,1,1,2,0,2,0,0,0
1.1605693681139628,-1.4022603730608825,1.2764333264981618,-1.3011071168877844,-0.030088856459136365,1.2946551635959391,1.166542793776225,3,1,1,0,1,1,0,1,2,1,2,1,0,1
0.18550583682728958,-0.9970874976663081,1.2764333264981618,-1.3011071168877844,-0.9833991601149372,-1.389495141025911,1.166542793776225,1,1,7,4,1,2,0,1,2,1,1,1,0,1
0.2830121899559569,-1.6274747308689048,0.3979520281511818,-1.3011071168877844,-1.6983818878567878,0.3999383953886557,-0.06010578012096208,1,2,0,1,3,4,0,2,2,1,2,1,0,0
1.3068288978069638,0.30521585741270524,-0.4805292701957982,-1.3011071168877844,0.7444757652612018,-1.389495141025911,-1.286754354018149,2,1,0,0,3,0,0,2,1,2,2,0,0,1
1.3068288978069638,0.42483325470396377,1.2764333264981618,-0.4225742898197327,0.2678206134333014,-0.4947783728186277,-0.06010578012096208,1,2,7,1,2,0,0,1,2,1,2,0,0,1
-0.887064047588051,-0.8164190845468702,0.3979520281511818,0.4559585372483189,1.2807128110675898,0.3999383953886557,-1.286754354018149,1,1,4,2,4,4,0,1,0,1,2,1,0,1
1.0630630149852955,-1.1823702317495037,-1.3590105685427782,-1.3011071168877844,-0.44716211430854924,0.3999383953886557,-0.06010578012096208,1,3,8,0,3,3,0,0,2,0,3,0,0,0
-0.4970386350733817,-0.7464943745576181,0.3979520281511818,0.4559585372483189,-1.1621448420504,1.2946551635959391,1.166542793776225,3,1,6,4,4,1,0,1,2,1,3,1,0,1
-0.009506869430045079,0.436724004879801,1.2764333264981618,-1.3011071168877844,0.3869844013902765,0.3999383953886557,-0.06010578012096208,2,3,4,1,4,0,0,1,1,2,2,1,0,0
-1.5696085194887224,-0.7938799013777458,0.3979520281511818,1.3344913643163705,0.32740250741178895,0.3999383953886557,-0.06010578012096208,1,4,7,1,4,4,2,1,2,1,2,0,0,1
-1.5208553429243887,0.5998225035603152,-0.4805292701957982,1.3344913643163705,0.029493037519351187,1.2946551635959391,-1.286754354018149,3,2,5,0,3,1,0,2,0,1,2,1,0,1
1.3555820743712976,-1.2702198039441224,0.3979520281511818,1.3344913643163705,-0.44716211430854924,0.3999383953886557,-0.06010578012096208,2,1,5,1,0,4,0,2,2,1,2,1,0,0
-0.15576639912304607,1.5576490513064907,-1.3590105685427782,0.4559585372483189,0.029493037519351187,-0.4947783728186277,-1.286754354018149,0,3,10,0,3,4,1,1,2,1,2,1,0,0
0.4292717196489579,1.2080255013602306,-0.4805292701957982,-0.4225742898197327,-1.519636205921325,0.3999383953886557,-1.286754354018149,2,1,8,2,2,3,0,2,2,0,3,0,0,1
1.6481011337572995,0.01788564047717477,1.2764333264981618,1.3344913643163705,0.6848938712827143,0.3999383953886557,-1.286754354018149,1,3,6,2,1,3,0,1,2,0,3,0,0,1
1.2093225446782965,-0.38338280948652775,0.3979520281511818,0.4559585372483189,0.3869844013902765,0.3999383953886557,-1.286754354018149,2,2,1,4,4,3,0,3,2,0,3,1,0,0
-0.1070132225587124,-1.6194884061239396,-1.3590105685427782,0.4559585372483189,0.32740250741178895,-0.4947783728186277,-0.06010578012096208,0,2,0,1,4,2,0,1,2,0,2,1,0,0
1.1118161915496292,-1.6761025748715828,1.2764333264981618,-0.4225742898197327,-0.5663259022655244,-0.4947783728186277,-1.286754354018149,1,3,4,0,3,4,0,1,2,0,1,1,0,0
-1.325842636667054,-0.9175791979830977,-0.4805292701957982,0.4559585372483189,0.2678206134333014,0.3999383953886557,-0.06010578012096208,1,2,10,2,3,1,0,0,2,0,2,1,0,1
-1.6671148726173897,0.6862522846891622,0.3979520281511818,1.3344913643163705,-1.0429810540934248,1.2946551635959391,-1.286754354018149,2,2,7,0,2,0,0,3,2,1,3,1,0,1
1.5018416040642986,0.2088475388234569,-1.3590105685427782,-1.3011071168877844,-1.519636205921325,1.2946551635959391,-1.286754354018149,1,2,8,3,3,0,1,2,2,2,2,0,0,1
0.4780248962132916,-0.4502904634610151,1.2764333264981618,0.4559585372483189,-1.281308630007375,-0.4947783728186277,-0.06010578012096208,2,1,5,0,3,4,0,1,2,0,3,1,1,1
-0.1070132225587124,-1.5839936294796493,0.3979520281511818,-0.4225742898197327,1.0423852351536396,-1.389495141025911,-1.286754354018149,0,4,4,1,4,3,0,3,0,1,2,1,0,1
0.08799948369862225,-0.8936202237482017,1.2764333264981618,1.3344913643163705,-0.8046534781794745,0.3999383953886557,-0.06010578012096208,1,4,9,2,3,0,0,2,0,1,1,0,0,0
1.6968543103216331,0.40193912376839647,-0.4805292701957982,-1.3011071168877844,1.1019671291321271,-0.4947783728186277,1.166542793776225,0,2,2,1,2,0,0,3,2,1,1,1,0,0
0.6730376024706263,1.1863736876072135,0.3979520281511818,-0.4225742898197327,-0.44716211430854924,1.2946551635959391,-1.286754354018149,2,2,6,0,3,3,1,2,2,1,2,1,0,1
-1.3745958132313876,-1.2026022544367492,0.3979520281511818,-1.3011071168877844,0.6253119773042267,-1.389495141025911,1.166542793776225,2,2,7,3,3,0,1,3,2,0,2,0,0,1
0.8680503087279609,1.4193968962769796,-0.4805292701957982,-1.3011071168877844,1.2807128110675898,0.3999383953886557,1.166542793776225,2,4,3,3,3,2,0,0,2,1,1,0,0,1
-1.618361696053056,-1.3884174101696094,0.3979520281511818,-1.3011071168877844,-0.9238172661364497,0.3999383953886557,-1.286754354018149,2,2,2,0,0,4,0,1,2,0,1,1,0,1
1.1605693681139628,0.628395798758969,1.2764333264981618,1.3344913643163705,0.08907493149783874,-0.4947783728186277,-0.06010578012096208,1,2,6,0,2,3,1,0,2,0,1,1,1,1
1.3555820743712976,-1.2819330802367381,-0.4805292701957982,1.3344913643163705,0.5657300833257392,-1.389495141025911,1.166542793776225,0,3,1,2,0,4,0,1,2,1,3,1,0,0
0.3317653665202906,-0.9869714863226853,1.2764333264981618,-1.3011071168877844,-0.3279983263515741,-1.389495141025911,-0.06010578012096208,0,3,7,2,1,2,0,1,0,1,1,0,1,0
-0.6920513413307163,0.7419790840206981,-0.4805292701957982,1.3344913643163705,-0.14925264441611147,1.2946551635959391,-1.286754354018149,0,2,0,3,2,4,0,0,2,1,2,0,0,1
0.03924630713428859,1.441226183913218,-0.4805292701957982,1.3344913643163705,0.5657300833257392,1.2946551635959391,1.166542793776225,1,1,9,0,1,3,0,0,0,0,2,1,1,0
1.1605693681139628,-0.9147396158515545,-0.4805292701957982,-1.3011071168877844,0.32740250741178895,0.3999383953886557,-1.286754354018149,2,1,8,1,3,3,0,3,1,0,1,0,0,0
-1.2283362835383866,0.4766556286046277,-0.4805292701957982,1.3344913643163705,0.5657300833257392,-1.389495141025911,1.166542793776225,0,2,2,3,2,4,0,1,2,0,3,0,0,1
-0.05826004599437874,-1.1197219509723313,1.2764333264981618,-1.3011071168877844,1.3402947050460774,-0.4947783728186277,1.166542793776225,0,3,4,0,4,4,2,3,2,0,2,0,0,0
-0.5457918116377154,-1.675037731572254,-0.4805292701957982,-1.3011071168877844,1.5786222809600274,1.2946551635959391,-1.286754354018149,1,3,1,2,2,3,1,0,1,2,0,0,0,1
0.1367526602629559,-0.43396286620464153,1.2764333264981618,-0.4225742898197327,0.6848938712827143,-1.389495141025911,-0.06010578012096208,2,2,7,4,1,0,0,1,2,2,2,0,0,1
-1.033323577281052,-1.6906554332957417,1.2764333264981618,1.3344913643163705,-0.14925264441611147,-0.4947783728186277,-1.286754354018149,2,2,0,0,2,2,0,3,1,0,2,0,0,0
1.0630630149852955,-0.5200376995670456,-1.3590105685427782,1.3344913643163705,1.5786222809600274,0.3999383953886557,1.166542793776225,0,3,5,1,2,1,2,0,1,0,2,1,1,1
1.0630630149852955,0.7449961400354628,0.3979520281511818,1.3344913643163705,0.3869844013902765,-1.389495141025911,-1.286754354018149,2,3,10,2,4,0,0,2,0,1,3,1,0,1
-0.7895576944593837,0.6617608888046019,-1.3590105685427782,-1.3011071168877844,0.5061481893472516,-1.389495141025911,-1.286754354018149,1,0,0,0,2,2,0,1,0,0,2,1,0,1
-0.9845704007167183,1.2804348457145829,0.3979520281511818,-1.3011071168877844,-0.8046534781794745,1.2946551635959391,-1.286754354018149,2,2,0,1,2,4,0,2,2,1,2,1,0,1
-1.2283362835383866,0.41152271346235486,-0.4805292701957982,-1.3011071168877844,-0.44716211430854924,-0.4947783728186277,-0.06010578012096208,2,1,2,0,2,1,0,3,1,1,2,1,0,1
1.3068288978069638,0.366799294890549,-0.4805292701957982,0.4559585372483189,-0.745071584200987,-1.389495141025911,1.166542793776225,3,4,2,1,2,4,0,2,0,0,3,1,0,1
-1.325842636667054,-0.8061255993200259,-0.4805292701957982,0.4559585372483189,0.8636395532181769,1.2946551635959391,-1.286754354018149,3,1,9,0,1,1,0,2,2,0,2,1,0,1
0.3317653665202906,-0.45579215384088007,-1.3590105685427782,-0.4225742898197327,0.029493037519351187,-0.4947783728186277,-0.06010578012096208,3,2,8,0,4,4,0,1,2,0,2,1,0,1
-0.594544988202049,-0.3588914136019674,1.2764333264981618,0.4559585372483189,-0.8046534781794745,-0.4947783728186277,1.166542793776225,1,2,2,4,3,3,2,1,2,0,3,0,1,0
